"N200_latencies","N200_amplitudes","RT","accuracy","condition","EEG_session","experiment","session","subject","spf"
0.178,0.5751,0.57,1,2,26,1,2,10,"low"
0.231,2.2498,0.568,1,0,26,1,2,10,"low"
0.239,1.0804,0.736,1,1,26,1,2,10,"low"
0.189,1.7408,0.559,1,2,26,1,2,10,"low"
0.215,1.8752,0.526,1,1,26,1,2,10,"high"
0.158,1.3759,0.468,1,2,26,1,2,10,"high"
0.172,1.8647,0.457,0,1,26,1,2,10,"low"
0.229,-0.0299,0.669,1,0,26,1,2,10,"high"
0.177,1.3071,0.595,1,2,26,1,2,10,"low"
0.158,1.0822,0.476,1,2,26,1,2,10,"low"
0.186,2.7511,0.635,1,0,26,1,2,10,"high"
0.185,1.7604,0.595,0,1,26,1,2,10,"high"
0.242,1.3803,0.392,0,1,26,1,2,10,"high"
0.202,1.3825,0.944,1,1,26,1,2,10,"low"
0.202,0.9996,0.581,1,1,26,1,2,10,"high"
0.218,1.8082,0.699,1,1,26,1,2,10,"high"
0.168,1.0681,0.679,1,2,26,1,2,10,"low"
0.151,0.3194,0.838,1,0,26,1,2,10,"low"
0.196,1.08,0.702,1,0,26,1,2,10,"low"
0.152,1.0293,0.844,1,2,26,1,2,10,"low"
0.201,1.8459,0.499,1,1,26,1,2,10,"low"
0.227,1.6953,0.644,1,0,26,1,2,10,"high"
0.185,0.951,0.53,1,2,26,1,2,10,"high"
0.179,0.9373,1.075,0,2,26,1,2,10,"low"
0.22,1.649,0.594,1,1,26,1,2,10,"high"
0.167,0.6047,0.471,1,2,26,1,2,10,"high"
0.236,-0.0117,0.5,1,0,26,1,2,10,"low"
0.191,1.1509,0.637,1,2,26,1,2,10,"high"
0.17,3.1969,0.635,0,0,26,1,2,10,"low"
0.166,0.6704,1.006,1,1,26,1,2,10,"low"
0.194,0.3599,0.706,1,1,26,1,2,10,"high"
0.168,1.1106,1.171,0,2,26,1,2,10,"high"
0.232,1.181,0.709,1,0,26,1,2,10,"low"
0.161,0.996,0.544,1,2,26,1,2,10,"low"
0.224,1.1012,0.486,1,1,26,1,2,10,"low"
0.273,5.3745,0.526,1,0,26,1,2,10,"low"
0.187,1.9236,0.76,1,1,26,1,2,10,"low"
0.269,1.2498,0.691,1,0,26,1,2,10,"low"
0.189,1.9103,0.682,1,1,26,1,2,10,"low"
0.167,1.8933,0.674,1,2,26,1,2,10,"low"
0.201,1.4701,0.662,1,1,26,1,2,10,"low"
0.225,1.7955,0.556,1,1,26,1,2,10,"low"
0.16,2.1759,0.55,0,2,26,1,2,10,"low"
0.199,0.6268,0.524,0,1,26,1,2,10,"high"
0.155,1.4129,0.505,0,2,26,1,2,10,"high"
0.164,1.8488,0.567,1,1,26,1,2,10,"low"
0.171,1.0892,0.739,1,2,26,1,2,10,"low"
0.199,0.2643,0.686,1,1,26,1,2,10,"low"
0.208,0.7754,0.566,1,2,26,1,2,10,"low"
0.254,0.146,0.59,1,0,26,1,2,10,"high"
0.173,1.48,0.509,1,1,26,1,2,10,"high"
0.194,0.6654,0.626,1,1,26,1,2,10,"low"
0.217,1.2996,0.498,1,1,26,1,2,10,"high"
0.192,1.4292,0.727,0,0,26,1,2,10,"high"
0.229,1.1196,0.777,0,2,26,1,2,10,"high"
0.262,1.738,0.646,1,0,26,1,2,10,"low"
0.232,0.8707,0.706,1,1,26,1,2,10,"low"
0.257,2.7641,0.479,1,0,26,1,2,10,"low"
0.205,2.2233,0.482,1,1,26,1,2,10,"low"
0.208,1.1046,1.213,0,0,26,1,2,10,"high"
0.184,1.5152,0.498,1,2,26,1,2,10,"high"
0.186,1.1886,0.837,1,2,26,1,2,10,"low"
0.205,1.3904,0.639,1,0,26,1,2,10,"low"
0.17,1.1501,0.989,1,2,26,1,2,10,"high"
0.164,0.9354,0.462,1,1,26,1,2,10,"high"
0.184,0.9421,0.604,1,1,26,1,2,10,"low"
0.178,1.331,0.804,0,2,26,1,2,10,"high"
0.211,0.5068,0.51,1,1,26,1,2,10,"low"
0.204,2.3993,0.452,1,1,26,1,2,10,"low"
0.253,1.8203,0.58,1,0,26,1,2,10,"high"
0.177,1.2247,0.467,0,1,26,1,2,10,"low"
0.271,3.071,1.062,0,0,26,1,2,10,"high"
0.273,1.0837,0.618,1,0,26,1,2,10,"low"
0.254,3.5249,0.654,0,0,26,1,2,10,"high"
0.213,1.0574,0.439,1,1,26,1,2,10,"low"
0.212,1.6362,0.446,0,1,26,1,2,10,"high"
0.159,1.5121,0.768,1,2,26,1,2,10,"low"
0.206,0.7586,0.648,1,1,26,1,2,10,"low"
0.253,0.9048,0.702,1,2,26,1,2,10,"low"
0.158,1.1615,0.478,1,1,26,1,2,10,"low"
0.223,1.828,0.693,1,1,26,1,2,10,"low"
0.173,1.9235,0.579,1,1,26,1,2,10,"high"
0.212,1.4659,0.389,1,1,26,1,2,10,"low"
0.17,1.323,0.368,1,2,26,1,2,10,"low"
0.22,1.4971,0.606,1,2,26,1,2,10,"low"
0.252,5.2728,0.492,1,0,26,1,2,10,"low"
0.243,3.1326,0.752,0,0,26,1,2,10,"low"
0.203,1.6253,0.497,1,1,26,1,2,10,"low"
0.201,1.3922,0.76,0,2,26,1,2,10,"low"
0.164,1.2607,0.921,1,2,26,1,2,10,"low"
0.206,1.4221,0.587,1,1,26,1,2,10,"low"
0.157,0.8728,0.979,0,2,26,1,2,10,"high"
0.185,1.0286,0.452,0,1,26,1,2,10,"high"
0.231,0.2675,1.271,1,2,27,1,1,11,"low"
0.176,0.5324,1.266,1,2,27,1,1,11,"low"
0.239,1.5007,1.748,0,0,27,1,1,11,"high"
0.191,0.5121,1.171,1,2,27,1,1,11,"low"
0.205,1.3195,1.114,0,1,27,1,1,11,"low"
0.207,1.3867,1.381,0,1,27,1,1,11,"high"
0.256,1.2997,1.29,0,0,27,1,1,11,"low"
0.175,0.8523,1.289,0,2,27,1,1,11,"low"
0.161,1.5846,0.702,1,2,27,1,1,11,"low"
0.216,0.9626,0.916,1,1,27,1,1,11,"high"
0.256,2.8113,1.639,0,0,27,1,1,11,"high"
0.245,0.7463,1.309,0,1,27,1,1,11,"low"
0.163,1.0026,0.735,1,2,27,1,1,11,"low"
0.171,0.5726,0.875,1,2,27,1,1,11,"low"
0.245,0.6191,1.592,1,0,27,1,1,11,"high"
0.168,1.1728,1.356,1,2,27,1,1,11,"low"
0.183,0.3408,1.363,1,1,27,1,1,11,"low"
0.223,1.735,1.693,1,1,27,1,1,11,"low"
0.204,0.7896,1.175,0,1,27,1,1,11,"high"
0.17,2.5057,0.889,0,1,27,1,1,11,"high"
0.173,1.0727,1.087,1,1,27,1,1,11,"low"
0.271,3.0152,1.665,1,0,27,1,1,11,"low"
0.27,0.9792,0.965,1,0,27,1,1,11,"high"
0.235,0.067,1.555,1,0,27,1,1,11,"low"
0.176,1.141,1.304,1,2,27,1,1,11,"high"
0.184,1.3603,1.394,0,1,27,1,1,11,"low"
0.219,-0.615,1.001,1,0,27,1,1,11,"high"
0.157,1.1194,0.847,1,2,27,1,1,11,"low"
0.21,1.6863,1.096,1,1,27,1,1,11,"low"
0.152,1.0654,0.822,0,2,27,1,1,11,"high"
0.163,1.0536,0.938,1,2,27,1,1,11,"low"
0.156,2.0418,0.953,1,1,27,1,1,11,"high"
0.234,1.7138,1.682,0,1,27,1,1,11,"high"
0.171,1.6018,0.967,0,2,27,1,1,11,"high"
0.18,2.2697,1.554,1,0,27,1,1,11,"high"
0.197,1.3278,1.188,1,1,27,1,1,11,"low"
0.175,-0.6239,1.659,1,0,27,1,1,11,"low"
0.187,1.061,0.906,0,2,27,1,1,11,"high"
0.254,1.5543,1.208,1,1,27,1,1,11,"high"
0.235,0.868,0.556,1,1,27,1,1,11,"high"
0.211,0.3346,1.539,1,1,27,1,1,11,"low"
0.251,2.615,1.259,1,0,27,1,1,11,"low"
0.212,-0.4399,1.039,0,0,27,1,1,11,"high"
0.2,2.0913,1.078,1,1,27,1,1,11,"low"
0.157,1.5153,0.662,0,2,27,1,1,11,"low"
0.234,0.8858,0.824,1,1,27,1,1,11,"high"
0.159,0.9736,1.258,0,2,27,1,1,11,"high"
0.191,1.3636,1.213,1,1,27,1,1,11,"low"
0.229,1.3788,1.069,1,1,27,1,1,11,"high"
0.179,0.3268,1.055,1,2,27,1,1,11,"high"
0.236,1.1155,0.747,1,0,27,1,1,11,"low"
0.208,0.3454,1.469,1,1,27,1,1,11,"high"
0.161,0.9176,0.851,0,2,27,1,1,11,"high"
0.204,1.4374,1.23,0,1,27,1,1,11,"high"
0.265,1.0051,0.851,1,1,27,1,1,11,"low"
0.246,0.5419,1.301,1,0,27,1,1,11,"low"
0.267,3.2116,1.123,1,0,27,1,1,11,"low"
0.201,-0.1608,1.331,1,1,27,1,1,11,"low"
0.167,0.9457,1.153,1,2,27,1,1,11,"low"
0.218,1.0439,1.273,0,0,27,1,1,11,"high"
0.169,0.7666,1.356,0,2,27,1,1,11,"high"
0.165,1.6006,1.413,0,1,27,1,1,11,"high"
0.176,1.3972,0.771,0,2,27,1,1,11,"low"
0.177,0.5312,0.625,1,2,27,1,1,11,"low"
0.18,1.4294,0.955,0,1,27,1,1,11,"low"
0.169,-0.1248,0.697,1,2,27,1,1,11,"low"
0.249,1.307,1.095,0,1,27,1,1,11,"high"
0.169,1.5712,1.472,1,2,27,1,1,11,"high"
0.214,1.8363,1.387,0,0,27,1,1,11,"low"
0.152,1.2919,1.126,1,2,27,1,1,11,"low"
0.271,3.1577,1.214,0,0,27,1,1,11,"high"
0.251,1.5176,0.107,1,0,27,1,1,11,"low"
0.176,1.2644,1.565,1,2,27,1,1,11,"low"
0.159,0.8424,0.816,0,2,27,1,1,11,"high"
0.182,1.4996,0.784,0,2,27,1,1,11,"high"
0.183,0.6263,0.911,0,2,27,1,1,11,"low"
0.245,-1.4787,1.139,1,0,27,1,1,11,"low"
0.234,0.4119,1.275,1,1,27,1,1,11,"low"
0.234,1.8618,1.004,1,1,27,1,1,11,"high"
0.164,2.2593,0.935,0,1,27,1,1,11,"low"
0.189,1.6003,1.1,1,1,27,1,1,11,"low"
0.232,0.4905,1.507,0,1,27,1,1,11,"high"
0.179,3.4133,0.991,0,0,27,1,1,11,"high"
0.154,1.0573,0.801,1,2,27,1,1,11,"high"
0.243,1.6077,1.274,0,1,27,1,1,11,"high"
0.193,-0.2515,1.282,1,0,27,1,1,11,"low"
0.157,1.5205,0.664,1,2,27,1,1,11,"low"
0.178,0.9453,1.275,0,2,27,1,1,11,"high"
0.253,2.8271,1.346,1,0,27,1,1,11,"low"
0.218,0.9302,0.873,0,0,27,1,1,11,"high"
0.2,0.9659,1.759,0,1,27,1,1,11,"low"
0.207,0.7129,1.2,0,0,27,1,1,11,"high"
0.24,3.1905,1.484,0,0,27,1,1,11,"high"
0.161,1.1623,1.276,1,2,27,1,1,11,"low"
0.187,1.5954,0.743,1,1,27,1,1,11,"low"
0.196,0.9817,0.687,1,1,27,1,1,11,"low"
0.201,1.5433,0.813,1,1,27,1,1,11,"low"
0.164,1.9811,0.797,1,1,27,1,1,11,"high"
0.168,1.8367,0.575,1,2,27,1,1,11,"low"
0.173,1.4157,0.784,1,1,27,1,1,11,"low"
0.166,1.1591,0.996,1,2,27,1,1,11,"low"
0.271,-1.024,1.166,0,0,27,1,1,11,"high"
0.273,0.8877,0.675,1,2,27,1,1,11,"low"
0.196,1.7499,0.848,0,1,27,1,1,11,"high"
0.252,1.5411,0.946,1,0,27,1,1,11,"low"
0.197,2.2616,0.989,1,1,27,1,1,11,"high"
0.206,1.1201,0.769,1,1,27,1,1,11,"low"
0.168,0.6423,0.642,0,2,27,1,1,11,"high"
0.159,1.19,0.651,1,2,27,1,1,11,"high"
0.261,0.3726,1.313,1,0,27,1,1,11,"high"
0.164,1.2649,0.591,1,2,27,1,1,11,"high"
0.165,-0.4142,1.073,0,1,27,1,1,11,"low"
0.261,4.2388,1.44,1,0,27,1,1,11,"low"
0.179,2.2037,1.207,0,1,27,1,1,11,"low"
0.199,1.4145,0.666,1,1,27,1,1,11,"low"
0.236,3.218,0.865,1,0,27,1,1,11,"high"
0.211,2.5116,0.742,1,0,27,1,1,11,"low"
0.162,1.2056,0.798,1,2,27,1,1,11,"low"
0.198,1.7417,0.848,0,1,27,1,1,11,"low"
0.198,1.9083,0.641,1,1,27,1,1,11,"high"
0.254,1.5495,0.9,1,0,27,1,1,11,"high"
0.249,4.1956,1.134,1,0,27,1,1,11,"low"
0.155,1.2752,0.781,1,2,27,1,1,11,"high"
0.177,1.681,0.707,1,2,27,1,1,11,"low"
0.16,1.4519,0.59,0,2,27,1,1,11,"high"
0.205,1.7478,0.973,1,0,27,1,1,11,"high"
0.175,1.0867,0.88,0,2,27,1,1,11,"low"
0.187,2.0393,0.893,1,1,27,1,1,11,"high"
0.178,1.5495,0.702,1,1,27,1,1,11,"high"
0.184,2.0198,0.949,1,1,27,1,1,11,"low"
0.193,0.9719,0.66,1,1,27,1,1,11,"low"
0.273,0.7697,0.684,1,2,27,1,1,11,"low"
0.234,2.7154,1.137,1,0,27,1,1,11,"low"
0.161,1.1115,0.771,1,2,27,1,1,11,"high"
0.155,0.8714,0.976,1,2,27,1,1,11,"high"
0.239,1.5423,0.59,1,1,27,1,1,11,"low"
0.162,0.9245,0.992,1,1,27,1,1,11,"low"
0.167,1.6315,0.592,1,2,27,1,1,11,"low"
0.202,1.4045,1.156,0,0,27,1,1,11,"low"
0.173,0.9819,1.28,1,2,27,1,1,11,"high"
0.237,1.9877,0.931,1,1,27,1,1,11,"high"
0.152,1.9815,0.578,1,1,27,1,1,11,"low"
0.26,1.9148,0.839,0,1,27,1,1,11,"high"
0.234,0.1249,0.724,1,1,27,1,1,11,"low"
0.199,1.5795,0.943,1,1,27,1,1,11,"low"
0.263,0.9801,1.012,1,0,27,1,1,11,"low"
0.161,1.5642,0.823,1,2,27,1,1,11,"low"
0.152,1.6185,0.776,1,2,27,1,1,11,"low"
0.245,0.7611,1.126,1,1,27,1,1,11,"low"
0.273,0.7938,0.573,1,2,27,1,1,11,"low"
0.257,0.6333,1.318,1,1,27,1,1,11,"low"
0.27,2.8805,0.958,1,0,27,1,1,11,"low"
0.185,0.8088,1.053,0,0,27,1,1,11,"low"
0.233,3.2908,0.92,1,0,27,1,1,11,"high"
0.237,2.6998,0.755,0,0,27,1,1,11,"high"
0.178,3.2383,0.887,0,0,27,1,1,11,"low"
0.151,1.0657,0.75,1,1,27,1,1,11,"high"
0.154,1.1749,0.561,1,2,27,1,1,11,"low"
0.181,1.0716,0.637,1,1,27,1,1,11,"low"
0.151,3.846,1.153,1,0,27,1,1,11,"high"
0.21,1.4595,1.115,1,1,27,1,1,11,"high"
0.155,1.164,0.602,1,2,27,1,1,11,"low"
0.156,0.6281,0.711,1,2,27,1,1,11,"low"
0.162,1.2625,0.843,1,2,27,1,1,11,"low"
0.245,2.8175,1.153,0,0,27,1,1,11,"high"
0.172,1.1086,0.918,0,0,27,1,1,11,"low"
0.155,1.5137,0.685,0,2,27,1,1,11,"high"
0.152,1.1385,0.946,1,1,27,1,1,11,"low"
0.161,1.2377,1.074,0,2,27,1,1,11,"low"
0.188,1.0704,1.165,1,1,27,1,1,11,"low"
0.182,2.7026,0.701,1,1,27,1,1,11,"low"
0.204,0.2498,0.692,1,1,27,1,1,11,"low"
0.164,0.4486,0.859,1,2,27,1,1,11,"low"
0.151,0.769,1.236,1,2,27,1,1,11,"low"
0.254,3.774,1.144,1,0,27,1,1,11,"low"
0.151,1.7017,0.663,1,2,27,1,1,11,"low"
0.154,0.4301,1.127,0,1,27,1,1,11,"high"
0.169,1.0401,0.558,0,2,27,1,1,11,"high"
0.157,1.3131,1.139,0,2,27,1,1,11,"low"
0.214,2.1981,0.96,1,1,27,1,1,11,"high"
0.212,1.0631,1.159,0,1,27,1,1,11,"high"
0.23,2.4164,1.762,1,0,27,1,1,11,"low"
0.168,0.7874,0.905,0,0,27,1,1,11,"high"
0.18,0.4813,0.654,1,2,27,1,1,11,"low"
0.188,2.0034,0.819,1,1,27,1,1,11,"low"
0.162,1.4172,0.714,1,2,27,1,1,11,"high"
0.193,0.5925,0.732,1,1,27,1,1,11,"low"
0.27,1.7447,1.512,1,0,27,1,1,11,"low"
0.161,1.7892,0.698,1,1,27,1,1,11,"low"
0.163,1.5556,0.981,0,2,27,1,1,11,"high"
0.218,2.8111,1.158,0,0,27,1,1,11,"low"
0.257,2.3526,1.26,0,0,27,1,1,11,"low"
0.196,5.1316,1.101,0,0,27,1,1,11,"low"
0.203,2.6285,0.797,1,1,27,1,1,11,"low"
0.157,1.7372,0.699,0,2,27,1,1,11,"high"
0.214,0.51,0.932,0,1,27,1,1,11,"high"
0.182,1.8188,1.18,1,1,27,1,1,11,"high"
0.255,4.2104,1.096,1,0,27,1,1,11,"low"
0.161,1.4413,1.158,0,2,27,1,1,11,"low"
0.183,2.0083,0.886,1,1,27,1,1,11,"low"
0.186,1.7248,1.11,1,1,27,1,1,11,"high"
0.2,1.5972,0.605,1,1,27,1,1,11,"high"
0.168,2.1252,0.891,1,1,27,1,1,11,"high"
0.161,1.2221,1.087,0,2,27,1,1,11,"high"
0.178,1.2538,1.182,0,2,27,1,1,11,"low"
0.16,1.0366,0.94,1,2,27,1,1,11,"high"
0.197,0.9976,0.797,1,0,27,1,1,11,"low"
0.152,1.0439,1.507,1,0,27,1,1,11,"low"
0.167,1.1288,0.815,1,2,27,1,1,11,"low"
0.213,3.3014,1.156,1,0,27,1,1,11,"high"
0.168,1.7389,1.021,1,2,27,1,1,11,"high"
0.273,4.4279,0.796,1,0,27,1,1,11,"low"
0.16,1.3723,0.931,1,2,27,1,1,11,"low"
0.166,0.6718,1.051,1,2,27,1,1,11,"high"
0.272,1.1475,1.177,0,0,27,1,1,11,"high"
0.152,1.0153,0.934,1,2,27,1,1,11,"low"
0.193,1.0346,1.037,1,1,27,1,1,11,"low"
0.27,0.6151,0.91,1,2,27,1,1,11,"high"
0.17,1.394,0.567,1,2,27,1,1,11,"low"
0.156,1.4553,0.595,1,2,27,1,1,11,"low"
0.24,1.5184,0.931,0,1,27,1,1,11,"low"
0.152,0.4152,0.998,1,2,27,1,1,11,"low"
0.168,1.288,1.083,1,2,27,1,1,11,"low"
0.165,1.7044,1.004,1,2,27,1,1,11,"high"
0.178,1.2972,0.995,1,2,27,1,1,11,"low"
0.182,1.4809,0.89,1,0,27,1,1,11,"low"
0.152,0.5859,0.986,0,2,27,1,1,11,"high"
0.237,3.0267,1.191,1,0,27,1,1,11,"low"
0.253,-0.6886,1.538,1,0,27,1,1,11,"low"
0.17,1.3807,0.669,1,2,27,1,1,11,"low"
0.193,2.224,0.733,1,1,27,1,1,11,"low"
0.213,3.8828,0.918,1,0,27,1,1,11,"low"
0.204,1.8563,1.178,1,1,27,1,1,11,"low"
0.171,0.8583,1.016,1,2,27,1,1,11,"low"
0.156,2.2017,0.792,1,1,27,1,1,11,"low"
0.22,2.1689,0.907,0,0,27,1,1,11,"low"
0.216,1.7458,0.858,0,1,27,1,1,11,"high"
0.25,3.3961,0.8,1,0,27,1,1,11,"low"
0.165,0.5494,1.23,0,0,27,1,1,11,"low"
0.272,1.7517,0.851,1,0,27,1,1,11,"low"
0.23,4.1333,0.922,1,0,27,1,1,11,"low"
0.215,2.3126,1.058,1,1,27,1,1,11,"high"
0.155,1.1276,1.451,0,2,27,1,1,11,"low"
0.238,0.3322,0.993,1,0,27,1,1,11,"low"
0.175,1.0685,0.829,0,0,27,1,1,11,"high"
0.152,2.3752,1.153,0,0,27,1,1,11,"high"
0.232,1.1661,1.117,1,1,27,1,1,11,"low"
0.154,1.9199,0.752,1,2,27,1,1,11,"low"
0.161,0.4952,0.754,1,2,27,1,1,11,"low"
0.268,0.9076,1.158,0,0,27,1,1,11,"high"
0.163,1.1575,0.725,1,2,27,1,1,11,"low"
0.203,2.4018,1.095,0,1,27,1,1,11,"low"
0.205,2.1785,0.932,1,1,27,1,1,11,"low"
0.201,2.0902,1.528,0,1,27,1,1,11,"high"
0.171,2.3989,0.671,1,1,27,1,1,11,"low"
0.185,1.9019,0.613,1,1,27,1,1,11,"low"
0.226,1.7735,0.88,0,1,27,1,1,11,"high"
0.267,2.7155,1.149,1,0,27,1,1,11,"high"
0.238,1.1985,1.221,1,1,28,1,2,11,"low"
0.174,1.1972,0.939,1,2,28,1,2,11,"low"
0.184,1.6677,1.365,1,1,28,1,2,11,"high"
0.27,2.2611,1.025,0,0,28,1,2,11,"low"
0.249,2.4067,1.388,0,0,28,1,2,11,"low"
0.246,1.3011,1.263,1,0,28,1,2,11,"low"
0.155,0.7952,0.696,0,2,28,1,2,11,"high"
0.233,3.2159,1.243,1,0,28,1,2,11,"high"
0.242,1.4359,1.297,1,0,28,1,2,11,"low"
0.26,2.8334,1.154,1,0,28,1,2,11,"low"
0.157,1.1515,0.622,0,2,28,1,2,11,"high"
0.161,1.1259,0.851,0,2,28,1,2,11,"low"
0.169,0.4823,0.778,1,1,28,1,2,11,"low"
0.184,1.2398,1.046,1,1,28,1,2,11,"low"
0.176,1.5534,0.881,1,1,28,1,2,11,"low"
0.156,1.0292,1.322,1,2,28,1,2,11,"low"
0.172,1.9549,1.442,0,0,28,1,2,11,"high"
0.198,1.378,0.983,1,1,28,1,2,11,"low"
0.214,2.2759,0.942,1,0,28,1,2,11,"low"
0.172,0.616,0.577,0,1,28,1,2,11,"high"
0.169,0.772,0.897,1,1,28,1,2,11,"low"
0.236,2.2464,1.13,0,0,28,1,2,11,"low"
0.175,1.285,0.678,1,2,28,1,2,11,"low"
0.18,0.2272,0.754,1,1,28,1,2,11,"low"
0.157,0.8023,0.959,1,2,28,1,2,11,"low"
0.201,1.7578,1.191,0,0,28,1,2,11,"high"
0.163,2.4369,0.685,1,2,28,1,2,11,"low"
0.156,1.0649,1.248,1,2,28,1,2,11,"low"
0.155,1.492,0.776,1,2,28,1,2,11,"high"
0.16,1.2449,0.721,1,2,28,1,2,11,"low"
0.204,0.4698,0.831,1,1,28,1,2,11,"low"
0.239,0.3503,1.018,1,0,28,1,2,11,"low"
0.213,1.9394,0.807,1,0,28,1,2,11,"low"
0.157,1.3696,0.843,1,2,28,1,2,11,"low"
0.157,2.0092,0.951,1,2,28,1,2,11,"low"
0.183,0.6451,0.918,0,1,28,1,2,11,"low"
0.183,1.2736,0.892,1,1,28,1,2,11,"low"
0.161,1.7255,0.659,1,2,28,1,2,11,"low"
0.175,1.6031,0.847,1,1,28,1,2,11,"low"
0.233,2.2698,1.438,0,0,28,1,2,11,"high"
0.194,0.8136,1.369,0,1,28,1,2,11,"high"
0.221,0.6302,1.01,1,1,28,1,2,11,"low"
0.168,0.9929,1.268,0,2,28,1,2,11,"low"
0.153,0.6265,0.844,1,2,28,1,2,11,"low"
0.193,0.7035,0.889,1,1,28,1,2,11,"low"
0.236,4.1323,1.351,1,0,28,1,2,11,"low"
0.169,2.2359,0.991,1,0,28,1,2,11,"low"
0.155,1.4687,1.156,1,2,28,1,2,11,"high"
0.186,1.4973,1.129,0,2,28,1,2,11,"high"
0.153,1.1641,0.81,1,2,28,1,2,11,"low"
0.222,0.1621,1.095,1,0,28,1,2,11,"low"
0.181,1.3286,0.691,0,1,28,1,2,11,"low"
0.254,0.4021,1.434,1,0,28,1,2,11,"low"
0.196,0.8433,1.004,1,1,28,1,2,11,"high"
0.152,1.0089,1.255,1,0,28,1,2,11,"low"
0.19,0.6954,0.873,1,1,28,1,2,11,"low"
0.232,3.8084,1.105,1,0,28,1,2,11,"high"
0.156,1.6151,0.687,1,2,28,1,2,11,"low"
0.151,1.105,1.066,0,1,28,1,2,11,"high"
0.219,2.3527,1.301,1,0,28,1,2,11,"low"
0.239,3.5373,1.401,0,0,28,1,2,11,"low"
0.177,0.7453,0.974,0,2,28,1,2,11,"low"
0.174,1.3276,0.92,1,2,28,1,2,11,"low"
0.233,1.7472,0.809,1,1,28,1,2,11,"low"
0.258,1.9605,0.84,1,1,28,1,2,11,"low"
0.237,-1.0078,1.129,0,0,28,1,2,11,"high"
0.203,1.1776,1.012,0,1,28,1,2,11,"high"
0.168,1.3494,1.184,1,2,28,1,2,11,"low"
0.174,1.4277,0.718,1,1,28,1,2,11,"high"
0.161,0.9617,0.904,1,1,28,1,2,11,"low"
0.264,1.8508,1.294,1,0,28,1,2,11,"low"
0.175,0.9477,1.395,1,1,28,1,2,11,"low"
0.199,1.3724,1.239,1,0,28,1,2,11,"low"
0.184,0.6967,1.256,1,1,28,1,2,11,"low"
0.162,0.8374,0.947,0,2,28,1,2,11,"low"
0.152,1.583,1,1,2,28,1,2,11,"high"
0.233,1.6854,1.136,1,0,28,1,2,11,"low"
0.175,2.4413,0.76,1,1,28,1,2,11,"low"
0.161,0.8118,1.221,1,1,28,1,2,11,"high"
0.159,1.0562,1.43,0,2,28,1,2,11,"high"
0.205,0.8451,1.118,1,0,28,1,2,11,"low"
0.161,1.5479,0.919,1,2,28,1,2,11,"low"
0.154,1.1135,1.019,0,2,28,1,2,11,"high"
0.192,2.8835,1.195,1,1,28,1,2,11,"low"
0.187,1.0318,0.767,1,1,28,1,2,11,"low"
0.231,0.9746,1.276,0,1,28,1,2,11,"high"
0.264,1.3565,0.84,1,2,28,1,2,11,"low"
0.172,0.7484,1.121,1,0,28,1,2,11,"low"
0.158,1.3379,0.655,1,2,28,1,2,11,"low"
0.209,2.3852,0.754,1,0,28,1,2,11,"low"
0.163,1.0278,0.873,1,1,28,1,2,11,"low"
0.169,1.4813,0.857,1,2,28,1,2,11,"low"
0.162,1.6676,0.771,1,2,28,1,2,11,"low"
0.175,1.5486,0.924,0,1,28,1,2,11,"high"
0.157,1.1466,1.116,0,2,28,1,2,11,"high"
0.165,1.1346,1.103,1,2,28,1,2,11,"low"
0.223,3.6213,1.569,1,0,28,1,2,11,"low"
0.186,1.4322,0.753,1,1,28,1,2,11,"high"
0.218,1.178,0.591,1,1,28,1,2,11,"low"
0.168,3.0702,0.647,1,1,28,1,2,11,"high"
0.167,1.4729,1.284,1,2,28,1,2,11,"low"
0.219,1.1206,0.863,0,0,28,1,2,11,"low"
0.224,2.1228,0.853,1,1,28,1,2,11,"low"
0.156,1.1977,0.62,1,1,28,1,2,11,"low"
0.157,1.5315,1.337,0,2,28,1,2,11,"high"
0.187,0.5732,0.869,1,2,28,1,2,11,"low"
0.157,1.5396,0.933,1,2,28,1,2,11,"low"
0.176,1.8286,0.792,1,1,28,1,2,11,"low"
0.209,1.0203,0.741,1,1,28,1,2,11,"high"
0.249,1.0929,0.796,0,0,28,1,2,11,"high"
0.21,1.0753,1.288,1,1,28,1,2,11,"low"
0.165,1.2044,0.871,1,2,28,1,2,11,"high"
0.209,1.5432,1.169,1,0,28,1,2,11,"low"
0.228,2.9222,0.982,1,0,28,1,2,11,"low"
0.194,1.9379,1.066,1,1,28,1,2,11,"low"
0.195,1.0442,1.051,1,1,28,1,2,11,"high"
0.214,1.9763,0.714,0,1,28,1,2,11,"high"
0.182,1.2139,0.698,1,2,28,1,2,11,"low"
0.218,2.8753,0.964,1,0,28,1,2,11,"low"
0.164,1.6809,0.698,0,1,28,1,2,11,"high"
0.185,1.9133,0.968,0,1,28,1,2,11,"high"
0.229,1.8279,0.912,1,0,28,1,2,11,"low"
0.219,1.4409,1.157,1,0,28,1,2,11,"low"
0.182,1.7944,0.737,1,1,28,1,2,11,"low"
0.27,1.4993,0.952,1,0,28,1,2,11,"low"
0.164,1.4975,0.696,1,2,28,1,2,11,"low"
0.171,1.1584,0.851,1,2,28,1,2,11,"low"
0.187,0.7628,1.332,1,1,28,1,2,11,"high"
0.206,3.4715,1.032,1,0,28,1,2,11,"low"
0.227,3.161,0.966,1,0,28,1,2,11,"high"
0.191,1.4839,1.058,1,1,28,1,2,11,"low"
